time,converged,min_voltage_pu,max_voltage_pu,max_line_loading_percent,max_trafo_loading_percent,line_losses_MW,trafo_losses_MW,total_losses_MW,total_base_load_MW,total_ev_charging_MW,total_depot_load_MW
2026-01-10 04:00:00+00:00,True,0.994827351882221,1.03,24.846595715028545,56.23713998334312,0.04276503135153985,0.021508551666629572,0.06427358301816942,1.8835296047999996,1.194,3.0775296047999996
2026-01-10 05:00:00+00:00,True,0.9948558140602695,1.03,24.80548799600399,56.15276160576478,0.042681683841824886,0.021466680168984453,0.06414836401080934,1.8614172626999999,1.194,3.0554172627
2026-01-10 06:00:00+00:00,True,0.9928013649940177,1.03,26.87498321762417,59.8158883256088,0.04680172089638297,0.0233790963318814,0.07018081722826437,3.9191078323000004,0.0,3.9191078323000004
2026-01-10 07:00:00+00:00,True,0.9928057427478915,1.03,26.868726323663992,59.80299309203973,0.046786501563488306,0.023372317661518593,0.0701588192250069,3.9157607849000002,0.0,3.9157607849000002
2026-01-10 08:00:00+00:00,True,0.992774536941689,1.03,26.913325264040928,59.89490436876471,0.046895163600032846,0.023420662608105047,0.0703158262081379,3.9396157037,0.0,3.9396157037
2026-01-10 09:00:00+00:00,True,0.9927682530706843,1.03,26.92230556165495,59.91340976967143,0.04691709382875818,0.02343040473074609,0.07034749855950427,3.9444182858,0.0,3.9444182858
2026-01-10 10:00:00+00:00,True,0.9934627999785725,1.03,25.928704374097606,57.86264509825432,0.04459334887212891,0.022367834501071826,0.06696118337320073,3.4114537228,0.0,3.4114537228
2026-01-10 11:00:00+00:00,True,0.9934327169557404,1.03,25.971780736592446,57.95169624110943,0.04468978633517125,0.022413260258030476,0.06710304659320172,3.4346281222000004,0.0,3.4346281222000004
2026-01-10 12:00:00+00:00,True,0.9933799352377369,1.03,26.047351402687518,58.10789000565091,0.044859915324981334,0.02249309274405853,0.06735300806903986,3.4752686321,0.0,3.4752686321
2026-01-10 13:00:00+00:00,True,0.9933211623854886,1.03,26.131487267508636,58.281738684329866,0.04505074188387251,0.02258218358274533,0.06763292546661784,3.5204925261,0.0,3.5204925261
2026-01-10 14:00:00+00:00,True,0.9932479204728019,1.03,26.236317200285907,58.49827702117001,0.045290589093731334,0.022693497057369783,0.06798408615110112,3.5768062799,0.0,3.5768062799
2026-01-10 15:00:00+00:00,True,0.9925101078087936,1.03,27.29106461513159,60.67285652780464,0.04783219437576425,0.02383263067984487,0.07166482505560912,4.1414075191999995,0.0,4.1414075191999995
