time,depot,bus,loss_coefficient,base_loss_MW,perturbed_loss_MW,delta_p_MW
2026-01-12 07:00:00+00:00,ICA,1,0.005910401324737691,0.07058876124374858,0.07088428130998546,0.05
2026-01-12 07:00:00+00:00,Mathem,1,0.005910401324737691,0.07058876124374858,0.07088428130998546,0.05
2026-01-12 07:00:00+00:00,Postnord,1,0.005910401324737691,0.07058876124374858,0.07088428130998546,0.05
2026-01-12 07:00:00+00:00,Airmee,1,0.005910401324737691,0.07058876124374858,0.07088428130998546,0.05
2026-01-12 08:00:00+00:00,ICA,1,0.005917268182800417,0.07064581190468429,0.07094167531382431,0.05
2026-01-12 08:00:00+00:00,Mathem,1,0.005917268182800417,0.07064581190468429,0.07094167531382431,0.05
2026-01-12 08:00:00+00:00,Postnord,1,0.005917268182800417,0.07064581190468429,0.07094167531382431,0.05
2026-01-12 08:00:00+00:00,Airmee,1,0.005917268182800417,0.07064581190468429,0.07094167531382431,0.05
2026-01-12 09:00:00+00:00,ICA,1,0.005902639759237105,0.0705243520040145,0.07081948399197635,0.05
2026-01-12 09:00:00+00:00,Mathem,1,0.005902639759237105,0.0705243520040145,0.07081948399197635,0.05
2026-01-12 09:00:00+00:00,Postnord,1,0.005902639759237105,0.0705243520040145,0.07081948399197635,0.05
2026-01-12 09:00:00+00:00,Airmee,1,0.005902639759237105,0.0705243520040145,0.07081948399197635,0.05
2026-01-12 10:00:00+00:00,ICA,1,0.005531313361708812,0.0675358825194336,0.06781244818751904,0.05
2026-01-12 10:00:00+00:00,Mathem,1,0.005531313361708812,0.0675358825194336,0.06781244818751904,0.05
2026-01-12 10:00:00+00:00,Postnord,1,0.005531313361708812,0.0675358825194336,0.06781244818751904,0.05
2026-01-12 10:00:00+00:00,Airmee,1,0.005531313361708812,0.0675358825194336,0.06781244818751904,0.05
2026-01-12 11:00:00+00:00,ICA,1,0.005558520658533461,0.0677486444903142,0.06802657052324088,0.05
2026-01-12 11:00:00+00:00,Mathem,1,0.005558520658533461,0.0677486444903142,0.06802657052324088,0.05
2026-01-12 11:00:00+00:00,Postnord,1,0.005558520658533461,0.0677486444903142,0.06802657052324088,0.05
2026-01-12 11:00:00+00:00,Airmee,1,0.005558520658533461,0.0677486444903142,0.06802657052324088,0.05
2026-01-12 12:00:00+00:00,ICA,1,0.005580882716434421,0.06792425340722255,0.06820329754304427,0.05
2026-01-12 12:00:00+00:00,Mathem,1,0.005580882716434421,0.06792425340722255,0.06820329754304427,0.05
2026-01-12 12:00:00+00:00,Postnord,1,0.005580882716434421,0.06792425340722255,0.06820329754304427,0.05
2026-01-12 12:00:00+00:00,Airmee,1,0.005580882716434421,0.06792425340722255,0.06820329754304427,0.05
2026-01-12 13:00:00+00:00,ICA,1,0.005627191478482507,0.06829002740394043,0.06857138697786455,0.05
2026-01-12 13:00:00+00:00,Mathem,1,0.005627191478482507,0.06829002740394043,0.06857138697786455,0.05
2026-01-12 13:00:00+00:00,Postnord,1,0.005627191478482507,0.06829002740394043,0.06857138697786455,0.05
2026-01-12 13:00:00+00:00,Airmee,1,0.005627191478482507,0.06829002740394043,0.06857138697786455,0.05
2026-01-12 14:00:00+00:00,ICA,1,0.005652437499698293,0.06849063410258935,0.06877325597757426,0.05
2026-01-12 14:00:00+00:00,Mathem,1,0.005652437499698293,0.06849063410258935,0.06877325597757426,0.05
2026-01-12 14:00:00+00:00,Postnord,1,0.005652437499698293,0.06849063410258935,0.06877325597757426,0.05
2026-01-12 14:00:00+00:00,Airmee,1,0.005652437499698293,0.06849063410258935,0.06877325597757426,0.05
2026-01-12 15:00:00+00:00,ICA,1,0.0061175613199099255,0.0723371219725363,0.0726430000385318,0.05
